Complexity_level,text
L-F,Water scarcity happens when a place is too hot like Africa. The water evaporates more often.
L-F,"Some ways humans purify water are...*Boiling*Iodine*Filtration systems*Evapration traps"
L-F,"One way humans purify water is a filtration system, Another way humans could purify water is boiling the water."
L-F,[ - is that it has to do with chemestrey- ]
L-F,wow you can‚t we can clean it but making it is a [No] you can serch that ongoogle. But still.
L-F,"We know how to make water but its really hard and there are lots of complications.( google it )"
L-F,hey timy they already made a filter that can trancfer the salt out of salt water
L-F,Salva doesn't have the mateirials.
L-F,[ - is that we should build filters in big factories and transport water all around the world and check if the filters take out the salt in the water.- ]
L-F,"freshwater is water that humans need to survive,"
L-F,Water pollution is the contamination of bodies of water usually caused by humans. Water pollution happens when contaminants get into the water source.
L-F,because we cant servive without water!!!
L-F,I think in our group we should have put the tube inside the beaker and put tape around it more.
L-F,Fish have gills which help them breathe underwater.
L-F,"The water sikell is so in porentent for us as humens.and us with plastic is so bad for evey thing . straerRecycling. or we are going toRegretted.most of our water comes from our oceans. which are very dirty. There is stillnot much left for the animals and it will be very disgusting cuz I was little pieces of plastic."
L-F,my group put the coffee filters inside the cups and we put the carbin in it and poored the water in. It was clean but it was blue. Next time i would only put a little bit of the carbin and a little bit of the water.
L-F,the bule sand like stuff is the fertilizer
L-F,"Our groups plan was1. White filter2. White filter with Activated Carbon3. Brown Filter4.White fiterUnfourtunaly Our plan took out most of our Nitrates wre taken out but our Nitrate level was about 50 Nitrates so in that case our water was still unsafe to drink"
L-F,our groups desigened work we use white fiter then carbon and brown fiter. next time we wont pour too much dirt water in the carbon so it wont go on the table.
L-F,in class we had to filter water with a coffee filter and we learned that if you double the coffee filter over it will do better against the dirty water.
L-F,"To reflect on todays science expirement, I know that I should use carbon as the second step instead of the first."
L-F,so I think that our 3 part filter was good but we messed up on the actived carbon because we did not put in a filter so the water would just stay there
L-F,"When we made the filter we used the W.filter , A. carbon and then B. filter when we filterd the water it turned out clear."
L-F,"When I did the thing which you have to try to turn the dirty water into clean, it was kinda hard because my group sometimes fight, but we did it, but we thought we could use more of the active carbon but that made the water cloudy and dirty, it clean before we use all the active carbon."
L-F,[ - Soda can also weaken you teeth and bones. Water is good for you + water can hydrate you.- ]
L-F,YesterdayI puriefed water. First you do the white filter and then you do the A. carbon and after that you do the brown filter. That's how you get a really good score.
L-F,"During the filtering expriement we did, I learned that if we add to much A carbon, it turns the water all black and cloudy, in conclusion...don't put a lot of A carbon in the water to filter it. :)"
L-F,"When we first filtered our water it still had some bule in it from when it was dirty,but when I was cleaning up I realised that it looked cealer/it had no more color,My theory is that Filters work better over time."
L-F,today we tested how much toxin was in dirty water and there was so much of it! i will continue...
L-F,"[ - I learned was that with my group we saw way to filter wateruseing coffe filters! it was so fun because when where doing the project and I saw that we were all having fun in the processe. we also saw that we learned from our mistakes! we had clear water but we though that it coud be MORE clean so we added more carbon and the clear water with the left over dirty water, but it didn't turn out as planed. so thats all I have to tell you about my team project, I hope I tought you all something.- ]"
L-F,Good for salva he did what he wanted. He did what was wright for his people.
L-F,"My class and I finsh the bookA Long walk to water an it was really good.We should really build pipes around places where people cant get water"
L-F,Even if we get ground water we still have to filter it.
L-F,Mosquioes are the most different creature on the planet because its one of the only living creature carry diseases
L-F,i told you you have to do a 2 finger click when you do that you have to click the open link to new tab.
L-F,DID YOU KNOW THAT ANTS HAVE BEEN ON EARTH SENS DINASORS AND SURVIVED THE ICE AGE
L-F,[ - is that they NEED food to survive!!- ]
L-F," soil is a wonder and i've never heard of white soil. and anyway soil is used for many things like plants,chipmuncks and people."
L-F,"[ - is that most water are dirty in villages, and If we install filters in villages so they can be clean.- ]"
L-F,[ - is that if we find a way to filter saltwater it could help humans- ]
